"Topic Area","Topic","Progress Level","Exercise","qwen-plus solution"
"Data frequencies and probabilities","Understanding probabilities","D","Was ist die Wahrscheinlichkeit, eine rote Kugel aus einem Beutel mit 2 roten, 3 blauen und 5 grünen Kugeln zu ziehen? Berechne den Prozentsatz.","Um die Wahrscheinlichkeit zu berechnen, eine **rote Kugel** aus dem Beutel zu ziehen, gehen wir Schritt für Schritt vor:

---

### 🔹 **Schritt 1: Bestimme die Anzahl der roten Kugeln**
Du hast:
- **2 rote Kugeln**

---

### 🔹 **Schritt 2: Berechne die Gesamtanzahl der Kugeln**
Addiere alle Kugeln:

$$
2 \text{ (rot)} + 3 \text{ (blau)} + 5 \text{ (grün)} = 10 \text{ Kugeln insgesamt}
$$

---

### 🔹 **Schritt 3: Berechne die Wahrscheinlichkeit als Bruch**
Die Wahrscheinlichkeit $ P $ ist der Anteil der günstigen Ereignisse (hier: rote Kugeln) an allen möglichen Ereignissen (alle Kugeln):

$$
P(\text{rot}) = \frac{\text{Anzahl der roten Kugeln}}{\text{Gesamtanzahl der Kugeln}} = \frac{2}{10} = \frac{1}{5}
$$

---

### 🔹 **Schritt 4: Wandle den Bruch in einen Prozentsatz um**
Um einen Bruch in Prozent umzuwandeln, multipliziere mit 100:

$$
\frac{1}{5} \cdot 100 = 20\%
$$

---

### ✅ **Ergebnis:**
Die Wahrscheinlichkeit, eine **rote Kugel** zu ziehen, beträgt:

- **Bruch:** $ \frac{1}{5} $
- **Dezimal:** $ 0{,}2 $
- **Prozent:** **20%**

---

Wenn du magst, kann ich dir auch erklären, wie man das Ganze mit einem Baumdiagramm oder weiteren Wahrscheinlichkeitsaufgaben veranschaulicht! 🎯"
"Data frequencies and probabilities","Understanding probabilities","D","Eine Zahl wird aus den Zahlen 1 bis 10 ausgewählt. Wie hoch ist die dezimale Wahrscheinlichkeit, eine Zahl kleiner als 6 zu ziehen?","Natürlich! Lass uns die Aufgabe Schritt für Schritt durchgehen:

---

### **Aufgabe:**
Eine Zahl wird zufällig aus den Zahlen **1 bis 10** ausgewählt.  
Wie hoch ist die **dezimale Wahrscheinlichkeit**, eine Zahl **kleiner als 6** zu ziehen?

---

### **Schritt 1: Bestimme alle möglichen Ergebnisse**

Du wählst eine Zahl aus den Zahlen **1 bis 10** – also gibt es insgesamt:

- **10 mögliche Ergebnisse**: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10}

---

### **Schritt 2: Bestimme die günstigen Ergebnisse**

Du willst eine Zahl **kleiner als 6**, das bedeutet:

- Die Zahlen **1, 2, 3, 4 und 5** sind günstig.
- Das sind **5 günstige Ergebnisse**.

---

### **Schritt 3: Berechne die Wahrscheinlichkeit**

Die **Wahrscheinlichkeit** berechnest du so:

$$
\text{Wahrscheinlichkeit} = \frac{\text{Anzahl der günstigen Ergebnisse}}{\text{Anzahl aller möglichen Ergebnisse}}
$$

Einsetzen:

$$
\text{Wahrscheinlichkeit} = \frac{5}{10} = 0{,}5
$$

---

### ✅ **Antwort:**
Die Wahrscheinlichkeit, eine Zahl kleiner als 6 zu ziehen, beträgt **0,5** oder **50 %**.

Wenn du mehr solcher Aufgaben hast, helfe ich gerne weiter! 😊"
"Data frequencies and probabilities","Understanding probabilities","E","Ein Spinner ist in 8 gleich große Teile unterteilt: 3 rote, 2 blaue und 3 gelbe Teile. Wie groß ist die Wahrscheinlichkeit P(Blaue)?","Natürlich! 😊  
Wir haben hier einen **Spinner** (auch Glücksrad genannt), der in **8 gleich große Teile** aufgeteilt ist. Das ist wichtig, denn weil die Teile **gleich groß** sind, können wir sagen:

> Die Wahrscheinlichkeit, dass der Spinner auf einem bestimmten Feld landet, ist proportional zur Anzahl dieser Felder.

---

### Gegeben:
- **3 rote** Teile  
- **2 blaue** Teile  
- **3 gelbe** Teile  

Insgesamt:  
$$
3 + 2 + 3 = 8 \text{ Teile}
$$

---

### Gesucht:  
Die Wahrscheinlichkeit $ P(\text{Blau}) $, also die Wahrscheinlichkeit, dass der Spinner auf einem **blauen** Feld landet.

---

### Lösung:

Da es **2 blaue Teile** von insgesamt **8 gleich großen Teilen** gibt, berechnet sich die Wahrscheinlichkeit wie folgt:

$$
P(\text{Blau}) = \frac{\text{Anzahl der blauen Teile}}{\text{Gesamtzahl der Teile}} = \frac{2}{8}
$$

Das können wir noch kürzen:

$$
\frac{2}{8} = \frac{1}{4}
$$

---

### ✅ Antwort:
Die Wahrscheinlichkeit, dass der Spinner auf einem blauen Feld landet, ist  
$$
\boxed{\frac{1}{4}}
$$

Wenn du willst, kann ich dir auch zeigen, wie man das als Prozentzahl oder Dezimalzahl ausdrückt. 😊"
"Data frequencies and probabilities","Understanding probabilities","E","Zwei Würfel werden geworfen. Wie hoch ist die Wahrscheinlichkeit, dass die Augensumme 7 beträgt?","Klar! Lass uns die Aufgabe Schritt für Schritt durchgehen:

---

### **Aufgabe:**  
Zwei (normale) Würfel werden geworfen. Wie hoch ist die Wahrscheinlichkeit, dass **die Augensumme 7** beträgt?

---

## 🔍 **Schritt 1: Verstehe den Ergebnisraum**
Ein normaler Würfel hat die Zahlen 1 bis 6.

Wenn zwei Würfel geworfen werden, gibt es viele mögliche Kombinationen der Augenzahlen.  
Jeder Würfel hat 6 Seiten ⇒ Es gibt insgesamt:

$$
6 \cdot 6 = 36 \quad \text{mögliche Ergebnisse}
$$

Wir können diese als Paare schreiben, z. B.:  
(1,1), (1,2), (1,3), ..., (6,6)

---

## 🎯 **Schritt 2: Finde alle günstigen Ereignisse (also wo die Summe 7 ist)**

Jetzt suchen wir alle Würfelkombinationen, bei denen die **Summe beider Augenzahlen genau 7** ergibt.

Welche Paare ergeben zusammen 7?

- (1,6) → 1 + 6 = 7  
- (2,5) → 2 + 5 = 7  
- (3,4) → 3 + 4 = 7  
- (4,3) → 4 + 3 = 7  
- (5,2) → 5 + 2 = 7  
- (6,1) → 6 + 1 = 7  

Das sind **6 verschiedene Kombinationen**, bei denen die Augensumme 7 ist.

---

## 📊 **Schritt 3: Berechne die Wahrscheinlichkeit**

Die Wahrscheinlichkeit eines Ereignisses berechnet sich so:

$$
P(\text{Ereignis}) = \frac{\text{Anzahl der günstigen Ereignisse}}{\text{Anzahl aller möglichen Ereignisse}}
$$

In unserem Fall:

$$
P(\text{Augensumme } 7) = \frac{6}{36} = \frac{1}{6}
$$

---

## ✅ **Antwort:**
Die Wahrscheinlichkeit, dass die Augensumme 7 beträgt, ist  
$$
\boxed{\frac{1}{6}} \quad \text{(ca. } 16{,}67\,\%\text{)}
$$

---

Falls du willst, kann ich dir auch zeigen, wie man das mit einem Baumdiagramm oder einer Tabelle veranschaulicht 😊"
"Data frequencies and probabilities","Understanding probabilities","E","Wenn die Wahrscheinlichkeit zu gewinnen 0,4 beträgt, wie oft erwartest du, in 50 Versuchen zu gewinnen?","Diese Aufgabe geht um den **Erwartungswert** bei einer binomialverteilten Zufallsgröße. Du hast eine Wahrscheinlichkeit zu gewinnen und willst wissen, wie oft du im Durchschnitt (also erwartungsgemäß) gewinnst, wenn du 50 Versuche machst.

### Gegeben:
- Wahrscheinlichkeit zu gewinnen: $ p = 0{,}4 $
- Anzahl der Versuche: $ n = 50 $

### Gesucht:
- Erwartete Anzahl an Gewinnen → das ist der **Erwartungswert**

### Formel für den Erwartungswert bei einer Binomialverteilung:
$$
E(X) = n \cdot p
$$

### Einsetzen der Werte:
$$
E(X) = 50 \cdot 0{,}4 = 20
$$

### Antwort:
Du erwartenst **20 Gewinne** in 50 Versuchen.

Das bedeutet: Wenn du sehr oft solche Serien mit je 50 Versuchen spielst, wirst du im Durchschnitt etwa 20 mal pro Serie gewinnen."
"Data frequencies and probabilities","Understanding probabilities","E","In einer Sockenschublade befinden sich 5 schwarze, 4 weiße und 3 graue Socken. Wie hoch ist die Wahrscheinlichkeit, dass du keinen schwarzen Socke ziehst?","Um die Wahrscheinlichkeit zu berechnen, **keine schwarze Socke** zu ziehen, gehen wir Schritt für Schritt vor:

---

### 🧦 Gegebene Informationen:

- Schwarze Socken: 5  
- Weiße Socken: 4  
- Graue Socken: 3  

**Gesamtzahl der Socken:**  
$$
5 + 4 + 3 = 12 \text{ Socken}
$$

---

### 🎯 Gesucht:
Die Wahrscheinlichkeit, dass bei **einem Zug** **keine schwarze Socke** gezogen wird.

Das bedeutet: Du willst entweder eine **weiße** oder **graue** Socke ziehen.

---

### ✅ Anzahl der günstigen Ergebnisse:
Weiße + graue Socken =  
$$
4 + 3 = 7 \text{ Socken}
$$

---

### 📏 Wahrscheinlichkeit berechnen:
$$
P(\text{keine schwarze Socke}) = \frac{\text{Anzahl günstiger Socken}}{\text{Gesamtzahl der Socken}} = \frac{7}{12}
$$

---

### 🟩 **Antwort:**
Die Wahrscheinlichkeit, keine schwarze Socke zu ziehen, beträgt  
$$
\boxed{\frac{7}{12}}
$$

Wenn du möchtest, kann ich dir auch zeigen, wie man so etwas mit Baumdiagrammen oder mehrfach Ziehen löst. Sag einfach Bescheid! 😊"
"Data frequencies and probabilities","Understanding probabilities","E","EinSpinner hat 4 gleich große Felder. Die theoretische Wahrscheinlichkeit, dass rot kommt, beträgt 0,25. Bei 40 Drehungen kommt rot 18 Mal vor. Vergleiche die experimentelle und die theoretische Wahrscheinlichkeit.","Sehr gerne! Lass uns die Matheaufgabe Schritt für Schritt durchgehen.

---

### **Aufgabe im Überblick:**

Du hast einen **Spinner (Glücksrad)** mit **4 gleich großen Feldern**.  
Die **theoretische Wahrscheinlichkeit**, dass das Rad auf **Rot** landet, ist gegeben als:

$$
P_{\text{theoretisch}}(\text{Rot}) = 0{,}25
$$

Das bedeutet: Wenn alle Felder gleich groß sind und zufällig gestoppt wird, gibt es eine **1 von 4-Chance**, dass Rot kommt (also 1 rotes Feld von insgesamt 4 Feldern).

Dann wurde das Rad **40 Mal gedreht**, und dabei kam **Rot insgesamt 18 Mal** vor.

Jetzt sollst du die **experimentelle Wahrscheinlichkeit** berechnen und sie mit der theoretischen vergleichen.

---

## ✅ Schritt 1: Berechne die experimentelle Wahrscheinlichkeit

Die **experimentelle Wahrscheinlichkeit** basiert auf dem, was tatsächlich passiert ist – also auf den Versuchsergebnissen.

Die Formel dafür ist:

$$
P_{\text{experimentell}}(\text{Rot}) = \frac{\text{Anzahl der Male, bei denen Rot kam}}{\text{Gesamtzahl der Drehungen}}
$$

Eingesetzt:

$$
P_{\text{experimentell}}(\text{Rot}) = \frac{18}{40} = 0{,}45
$$

---

## ✅ Schritt 2: Vergleiche beide Wahrscheinlichkeiten

- **Theoretische Wahrscheinlichkeit:** 0,25 (oder 25%)
- **Experimentelle Wahrscheinlichkeit:** 0,45 (oder 45%)

---

## ✅ Schritt 3: Interpretation des Ergebnisses

Die **experimentelle Wahrscheinlichkeit** liegt deutlich über der **theoretischen**.

Das heißt:
- Obwohl man erwarten würde, dass Rot in etwa **25% der Fälle** vorkommt (also ca. 10 von 40 Drehungen),
- ist Rot **18 von 40 Malen** gekommen – also viel häufiger als erwartet.

Das kann zufällig passieren, besonders bei kleineren Anzahlen an Versuchen. Mit mehr Drehungen würde sich die experimentelle Wahrscheinlichkeit normalerweise immer näher an die theoretische annähern (Gesetz der großen Zahlen).

---

### 📌 Zusammenfassung:

| Art der Wahrscheinlichkeit | Wert       |
|----------------------------|------------|
| Theoretisch                | 0,25 (25%) |
| Experimentell              | 0,45 (45%) |

➡️ Rot trat **häufiger auf**, als es die Theorie vorhersagt.

---

Wenn du möchtest, kann ich dir auch erklären, wie man hier die Abweichung genauer untersuchen könnte (z.B. mit Prozentabweichung oder statistischen Tests). Sag einfach Bescheid! 😊"
"Data frequencies and probabilities","Understanding probabilities","E","Du würfelst 60 Mal und erzielst dabei in 7 Fällen eine 3. Wie hoch ist die experimentelle Wahrscheinlichkeit, eine 3 zu würfeln?","Die **experimentelle Wahrscheinlichkeit** (auch *empirische* oder *relative Wahrscheinlichkeit* genannt) berechnet sich aus dem Verhältnis zwischen der Anzahl der günstigen Ereignisse und der Gesamtanzahl der Versuche.

### Gegeben:
- Du hast **60 Mal gewürfelt**
- Du hast **7 Mal eine 3** gewürfelt

### Formel für die experimentelle Wahrscheinlichkeit:
$$
\text{Experimentelle Wahrscheinlichkeit} = \frac{\text{Anzahl der günstigen Ereignisse}}{\text{Anzahl aller Versuche}}
$$

### Einsetzen der Werte:
$$
\text{Experimentelle Wahrscheinlichkeit} = \frac{7}{60}
$$

Das Ergebnis kannst du als Bruch lassen oder in eine Dezimalzahl oder ein Prozent umrechnen:

- Als **Bruch**: $ \frac{7}{60} $
- Als **Dezimalzahl**: $ \frac{7}{60} \approx 0,1167 $
- Als **Prozent**: $ 0,1167 \cdot 100 \approx 11,67\% $

---

### Antwort:
Die **experimentelle Wahrscheinlichkeit**, eine 3 zu würfeln, beträgt  
**$ \frac{7}{60} $** oder ungefähr **11,67%**.

Falls du noch Fragen hast, z. B. wie das mit anderen Wahrscheinlichkeiten zusammenhängt (theoretisch vs. experimentell), sag einfach Bescheid! 😊"
"Data frequencies and probabilities","Understanding probabilities","F","Eine Münze wird zweimal geworfen. Wie hoch ist die Wahrscheinlichkeit, genau einmal Kopf zu erhalten?","Um die Aufgabe **„Eine Münze wird zweimal geworfen. Wie hoch ist die Wahrscheinlichkeit, genau einmal Kopf zu erhalten?“** zu lösen, gehen wir Schritt für Schritt vor:

---

### 🔍 1. **Verstehe den Ergebnisraum (alle möglichen Ausgänge)**

Bei einem Münzwurf gibt es zwei mögliche Ergebnisse:
- **Kopf (K)**
- **Zahl (Z)**

Da die Münze **zweimal geworfen** wird, sind alle möglichen Kombinationen:

| Wurf 1 | Wurf 2 | Ereignis |
|--------|--------|----------|
| K      | K      | KK       |
| K      | Z      | KZ       |
| Z      | K      | ZK       |
| Z      | Z      | ZZ       |

➡️ Es gibt also **4 mögliche Ergebnisse**:  
**{KK, KZ, ZK, ZZ}**

---

### 🎯 2. **Finde die günstigen Ereignisse**

Gesucht ist die Wahrscheinlichkeit für **genau einmal Kopf**, also:
- Insgesamt **einmal K** und **einmal Z**, Reihenfolge egal.

Schau dir die Liste an:
- **KZ** → ein Kopf ✅
- **ZK** → ein Kopf ✅
- **KK** → zwei Köpfe ❌
- **ZZ** → kein Kopf ❌

Also sind **2 Ereignisse günstig**: **KZ, ZK**

---

### 🧮 3. **Berechne die Wahrscheinlichkeit**

Die Formel für die Wahrscheinlichkeit lautet:

$$
P(\text{Ereignis}) = \frac{\text{Anzahl der günstigen Ereignisse}}{\text{Anzahl aller möglichen Ereignisse}}
$$

Einsetzen:

$$
P(\text{genau einmal Kopf}) = \frac{2}{4} = \frac{1}{2}
$$

---

### ✅ **Antwort: Die Wahrscheinlichkeit beträgt ½ oder 50%.**

---

Wenn du willst, kann ich dir auch zeigen, wie man das mit der **Binomialverteilung** berechnet – das ist eine andere Methode, die besonders bei mehr Würfen hilfreich ist. Sag einfach Bescheid! 😊"
"Data frequencies and probabilities","Understanding probabilities","F","Zwei Würfel werden geworfen. Wie hoch ist die Wahrscheinlichkeit, dass die Augenzahl der beiden Würfel zusammen 9 ergibt?","Um die Wahrscheinlichkeit zu berechnen, dass die **Summe der Augenzahlen zweier Würfel 9 ergibt**, gehen wir Schritt für Schritt vor:

---

### 🔢 **1. Anzahl aller möglichen Ergebnisse**
Beim Werfen von zwei Würfeln gibt es für jeden Würfel **6 Seiten** (Augenzahlen 1 bis 6).  
Also ergeben sich insgesamt:

$$
6 \times 6 = 36 \quad \text{mögliche Ergebnisse}
$$

---

### 🎯 **2. Günstige Ereignisse (Paare mit Summe 9)**
Jetzt schaust du dir alle Kombinationen an, bei denen die **Summe der beiden Würfel 9 ist**:

- (3, 6) → 3 + 6 = 9  
- (4, 5) → 4 + 5 = 9  
- (5, 4) → 5 + 4 = 9  
- (6, 3) → 6 + 3 = 9  

Das sind also **4 günstige Paare**.

> Hinweis: Die Reihenfolge spielt eine Rolle, weil die Würfe unterscheidbar sind (z.B. ""erster Würfel"" und ""zweiter Würfel"").

---

### 📊 **3. Berechnung der Wahrscheinlichkeit**

Die Wahrscheinlichkeit $ P $ eines Ereignisses ist definiert als:

$$
P = \frac{\text{Anzahl der günstigen Ereignisse}}{\text{Anzahl aller möglichen Ereignisse}}
$$

Einsetzen:

$$
P = \frac{4}{36} = \frac{1}{9}
$$

---

### ✅ **Ergebnis**
Die Wahrscheinlichkeit, dass die Summe der Augenzahlen **9** ergibt, ist:

$$
\boxed{\frac{1}{9}} \quad \text{(oder etwa } \approx 11,\!1\%)
$$

Wenn du willst, kann ich dir auch zeigen, wie man das für andere Summen berechnet oder wie man es grafisch darstellt (z.B. in einer Tabelle)."
"Data frequencies and probabilities","Understanding probabilities","F","Gegeben seien die Wahrscheinlichkeiten P(A) = 0,6 und P(B) = 0,3. Wenn A und B unabhängig sind, berechne die Wahrscheinlichkeit P(A und B).","Um die Wahrscheinlichkeit **P(A und B)** zu berechnen, wenn die Ereignisse **A** und **B** **unabhängig** voneinander sind, verwendest du die **Multiplikationsregel für unabhängige Ereignisse**.

### Regel:
Wenn zwei Ereignisse **A** und **B** unabhängig sind, dann gilt:

$$
P(A \text{ und } B) = P(A) \cdot P(B)
$$

### Gegeben:
- $ P(A) = 0{,}6 $
- $ P(B) = 0{,}3 $

### Berechnung:
$$
P(A \text{ und } B) = 0{,}6 \cdot 0{,}3 = 0{,}18
$$

### Antwort:
Die Wahrscheinlichkeit von **A und B** ist **0,18** (oder 18%).

Falls du noch weitere Aufgaben dazu hast oder dir der Unterschied zwischen abhängigen und unabhängigen Ereignissen unklar ist, helfe ich dir gerne weiter! 😊"
"Data frequencies and probabilities","Understanding probabilities","F","Ein Spiel wirbt mit einer Gewinnchance von 1 zu 500. Wie lautet diese Wahrscheinlichkeit als Dezimalzahl?","Um die Gewinnchance von **1 zu 500** in eine **Dezimalzahl** umzurechnen, musst du sie einfach als Bruch schreiben und diesen ausrechnen.

### Schritt für Schritt:

Die Aussage „1 zu 500“ bedeutet:  
Du hast **1 Gewinnchance von insgesamt 500 möglichen Ergebnissen**.

Das entspricht dem Bruch:

$$
\frac{1}{500}
$$

Jetzt teilst du 1 durch 500:

$$
\frac{1}{500} = 0{,}002
$$

### ✅ Antwort:
Die Wahrscheinlichkeit beträgt als Dezimalzahl: **0,002**

Wenn du willst, kannst du das auch in Prozent angeben:  
$$
0{,}002 \cdot 100 = 0{,}2\,\%
$$

Aber da die Frage explizit nach der Dezimalzahl fragt, ist **0,002** die gesuchte Lösung. 😊"
"Data frequencies and probabilities","Understanding probabilities","F","Eine Karte wird aus einem Standarddeck gezogen. Wie hoch ist die Wahrscheinlichkeit, dass es sich um eine Bildkarte oder ein Herz handelt?","Um die Wahrscheinlichkeit zu berechnen, dass eine zufällig gezogene Karte aus einem Standarddeck **eine Bildkarte oder ein Herz** ist, verwenden wir die **Wahrscheinlichkeitsrechnung**, insbesondere das **Prinzip der Addition von Wahrscheinlichkeiten**.

---

### 🔢 Grundlagen:
Ein **Standard-Spielkartendeck** hat:

- **52 Karten**
- **4 Farben**: Pik, Kreuz, Karo, Herz (jeweils 13 Karten)
- **Bildkarten**: Bube (Jack), Dame (Queen), König – also **3 pro Farbe**, insgesamt **12 Bildkarten**

---

## ✅ Schritt-für-Schritt-Lösung:

Wir wollen die Wahrscheinlichkeit für:

> Es wird eine **Bildkarte ODER ein Herz** gezogen.

Das bedeutet: Wir brauchen die Wahrscheinlichkeit der **Vereinigung zweier Ereignisse**:

$$
P(\text{Bildkarte} \cup \text{Herz}) = P(\text{Bildkarte}) + P(\text{Herz}) - P(\text{Bildkarte und Herz})
$$

---

### 1. Wahrscheinlichkeit für eine Bildkarte:
Es gibt **12 Bildkarten** in einem Deck mit 52 Karten:

$$
P(\text{Bildkarte}) = \frac{12}{52}
$$

---

### 2. Wahrscheinlichkeit für eine Herzkarte:
Es gibt **13 Herzkarten**:

$$
P(\text{Herz}) = \frac{13}{52}
$$

---

### 3. Wahrscheinlichkeit für eine Karte, die **gleichzeitig Bildkarte und Herz** ist:
In den Herzkarten gibt es auch 3 Bildkarten: Herzbube, Herzdame, Herz König:

$$
P(\text{Bildkarte und Herz}) = \frac{3}{52}
$$

---

### 4. Jetzt alles zusammenrechnen:

$$
P(\text{Bildkarte} \cup \text{Herz}) = \frac{12}{52} + \frac{13}{52} - \frac{3}{52} = \frac{22}{52}
$$

Kürzen:

$$
\frac{22}{52} = \frac{11}{26}
$$

---

## 🎯 Endergebnis:
Die Wahrscheinlichkeit, dass die gezogene Karte **eine Bildkarte oder ein Herz** ist, beträgt:

$$
\boxed{\frac{11}{26}} \quad \text{oder etwa } \boxed{42{,}3\%}
$$

---

Wenn du möchtest, kann ich dir das auch anhand eines Baumdiagramms oder mit weiteren Beispielen erklären 😊"
